file,speaker,label,numeric_label,length (sec)
20336.wav,Gilbert Gottfried,spoof,1,4.532
20337.wav,Bill Clinton,bona-fide,0,2.985
20338.wav,Donald Trump,spoof,1,2.144
20339.wav,Bernie Sanders,bona-fide,0,3.282
20340.wav,Bernie Sanders,spoof,1,0.645
20341.wav,Norm MacDonald,spoof,1,2.486
20342.wav,Barack Obama,bona-fide,0,3.863
20343.wav,Martin Luther King,spoof,1,3.34
20344.wav,Barack Obama,bona-fide,0,5.542
20345.wav,Ayn Rand,bona-fide,0,6.0880625
20346.wav,Ayn Rand,bona-fide,0,5.744
20347.wav,Lyndon Johnson,bona-fide,0,2.8180625
20348.wav,Nick Offerman,bona-fide,0,8.2830625
20349.wav,Milton Friedman,spoof,1,16.848
20350.wav,Alexandria Ocasio-Cortez,bona-fide,0,3.2470625
20351.wav,Mark Zuckerberg,bona-fide,0,8.2170625
20352.wav,Alec Guinness,spoof,1,2.1550625
20353.wav,Ayn Rand,bona-fide,0,4.073
20354.wav,Bernie Sanders,bona-fide,0,2.2780625
20355.wav,Alan Watts,spoof,1,2.9720625
20356.wav,Barack Obama,bona-fide,0,2.6470625
20357.wav,Bill Clinton,bona-fide,0,3.4780625
20358.wav,Tucker Carlson,bona-fide,0,3.5230625
20359.wav,Barack Obama,bona-fide,0,0.753
20360.wav,Barack Obama,bona-fide,0,5.201
20361.wav,Alec Guinness,bona-fide,0,3.232
20362.wav,Norm MacDonald,spoof,1,5.8910625
20363.wav,Ayn Rand,bona-fide,0,4.39
20364.wav,Martin Luther King,bona-fide,0,4.9500625
20365.wav,Winston Churchill,bona-fide,0,1.604
20366.wav,Kanye West,spoof,1,2.536
20367.wav,Scarlett Johansson,spoof,1,2.301
20368.wav,Adam Driver,spoof,1,12.8130625
20369.wav,Donald Trump,bona-fide,0,18.057
20370.wav,Ronald Reagan,bona-fide,0,1.884
20371.wav,Ayn Rand,spoof,1,6.9180625
20372.wav,Barack Obama,bona-fide,0,2.665
20373.wav,Gilbert Gottfried,spoof,1,2.9970625
20374.wav,Alec Guinness,bona-fide,0,1.741
20375.wav,Donald Trump,bona-fide,0,22.621
20376.wav,Christopher Hitchens,bona-fide,0,2.801
20377.wav,Barack Obama,bona-fide,0,8.107
20378.wav,Alec Guinness,spoof,1,0.9040625
20379.wav,Nick Offerman,bona-fide,0,3.763
20380.wav,Ronald Reagan,bona-fide,0,1.981
20381.wav,Christopher Hitchens,bona-fide,0,0.982
20382.wav,Donald Trump,spoof,1,22.6840625
20383.wav,Barack Obama,bona-fide,0,0.8190625
20384.wav,Bernie Sanders,bona-fide,0,1.4370625
20385.wav,Alec Guinness,spoof,1,7.703
20386.wav,Alec Guinness,spoof,1,3.825
20387.wav,Adam Driver,spoof,1,2.47
20388.wav,Ronald Reagan,bona-fide,0,1.842
20389.wav,Alec Guinness,bona-fide,0,0.8580625
20390.wav,Bill Clinton,bona-fide,0,3.233
20391.wav,Ronald Reagan,bona-fide,0,2.174
20392.wav,Ronald Reagan,spoof,1,9.639
20393.wav,Alec Guinness,bona-fide,0,2.7470625
20394.wav,Barack Obama,bona-fide,0,7.158
20395.wav,Barack Obama,bona-fide,0,5.475
20396.wav,JFK,spoof,1,2.2920625
20397.wav,Barack Obama,bona-fide,0,1.7590625
20398.wav,Alec Guinness,bona-fide,0,1.582
20399.wav,Bill Clinton,spoof,1,1.661
20400.wav,Ayn Rand,bona-fide,0,1.692
20401.wav,Ayn Rand,spoof,1,6.492
20402.wav,Alexandria Ocasio-Cortez,bona-fide,0,9.964
20403.wav,Bernie Sanders,spoof,1,2.0480625
20404.wav,Bill Clinton,bona-fide,0,3.942
20405.wav,Donald Trump,spoof,1,1.9320625
20406.wav,Ayn Rand,bona-fide,0,0.9330625
20407.wav,Alec Guinness,bona-fide,0,0.9170625
20408.wav,JFK,spoof,1,2.029
20409.wav,Orson Welles,spoof,1,4.0540625
20410.wav,Alec Guinness,spoof,1,9.6460625
20411.wav,Alec Guinness,bona-fide,0,5.334
20412.wav,Bernie Sanders,bona-fide,0,2.792
20413.wav,Bernie Sanders,bona-fide,0,1.807
20414.wav,Christopher Hitchens,bona-fide,0,2.457
20415.wav,Ronald Reagan,spoof,1,3.3990625
20416.wav,Bill Clinton,bona-fide,0,8.013
20417.wav,Tucker Carlson,spoof,1,2.304
20418.wav,Bernie Sanders,spoof,1,3.972
20419.wav,Ayn Rand,spoof,1,2.701
20420.wav,Barack Obama,bona-fide,0,2.325
20421.wav,Ronald Reagan,spoof,1,3.5730625
20422.wav,Orson Welles,spoof,1,3.595
20423.wav,Ayn Rand,bona-fide,0,4.568
20424.wav,Donald Trump,bona-fide,0,3.1790625
20425.wav,Ronald Reagan,spoof,1,7.683
20426.wav,Ronald Reagan,bona-fide,0,1.765
20427.wav,Alec Guinness,spoof,1,12.7170625
20428.wav,Donald Trump,bona-fide,0,3.536
20429.wav,Mark Zuckerberg,spoof,1,1.6140625
20430.wav,Christopher Hitchens,spoof,1,2.3130625
20431.wav,Donald Trump,bona-fide,0,4.7560625
20432.wav,Ayn Rand,spoof,1,4.023
20433.wav,Ayn Rand,bona-fide,0,1.357
20434.wav,Christopher Hitchens,bona-fide,0,5.2440625
20435.wav,Bernie Sanders,bona-fide,0,4.62
20436.wav,Ronald Reagan,spoof,1,3.5280625
20437.wav,Barack Obama,bona-fide,0,3.263
20438.wav,Martin Luther King,spoof,1,7.589
20439.wav,Mr. Rogers,spoof,1,3.6770625
20440.wav,Richard Nixon,bona-fide,0,1.3740625
20441.wav,Alec Guinness,bona-fide,0,2.729
20442.wav,JFK,spoof,1,1.302
20443.wav,Donald Trump,bona-fide,0,6.6320625
20444.wav,Donald Trump,bona-fide,0,1.42
20445.wav,George Carlin,bona-fide,0,2.9910625
20446.wav,Barack Obama,bona-fide,0,4.38
20447.wav,Alec Guinness,bona-fide,0,7.6700625
20448.wav,Barack Obama,spoof,1,16.928
20449.wav,Scarlett Johansson,bona-fide,0,8.6770625
20450.wav,Malcolm X,bona-fide,0,4.5530625
20451.wav,Ayn Rand,bona-fide,0,4.982
20452.wav,Bill Burr,spoof,1,19.7980625
20453.wav,Christopher Hitchens,spoof,1,2.7590625
20454.wav,Alec Guinness,bona-fide,0,2.8150625
20455.wav,George Carlin,spoof,1,5.263
20456.wav,Bill Clinton,bona-fide,0,1.775
20457.wav,Martin Luther King,spoof,1,8.344
20458.wav,Ronald Reagan,spoof,1,1.942
20459.wav,Barack Obama,bona-fide,0,2.502
20460.wav,Bernie Sanders,bona-fide,0,1.58
20461.wav,George W. Bush,spoof,1,3.0770625
20462.wav,Barack Obama,bona-fide,0,3.82
20463.wav,Christopher Hitchens,bona-fide,0,1.865
20464.wav,Bernie Sanders,spoof,1,2.1720625
20465.wav,Winston Churchill,bona-fide,0,2.3510625
20466.wav,Winston Churchill,bona-fide,0,1.9770625
20467.wav,Alec Guinness,bona-fide,0,0.723
20468.wav,Bernie Sanders,bona-fide,0,1.8050625
20469.wav,Bill Burr,bona-fide,0,16.896
20470.wav,Barack Obama,bona-fide,0,2.374
20471.wav,Donald Trump,bona-fide,0,2.633
20472.wav,Ronald Reagan,spoof,1,4.243
20473.wav,Alec Guinness,spoof,1,3.1120625
20474.wav,Adam Driver,spoof,1,13.9490625
20475.wav,Barack Obama,bona-fide,0,5.2490625
20476.wav,Bill Clinton,bona-fide,0,1.9490625
20477.wav,Alan Watts,spoof,1,2.687
20478.wav,Ayn Rand,bona-fide,0,4.03
20479.wav,Barack Obama,bona-fide,0,2.323
20480.wav,Bill Burr,bona-fide,0,5.2940625
20481.wav,Alec Guinness,bona-fide,0,1.541
20482.wav,Nelson Mandela,spoof,1,8.7190625
20483.wav,Ronald Reagan,spoof,1,1.8090625
20484.wav,Ayn Rand,bona-fide,0,1.584
20485.wav,Martin Luther King,spoof,1,5.126
20486.wav,Donald Trump,bona-fide,0,8.388
20487.wav,Bob Ross,bona-fide,0,4.602
20488.wav,Barack Obama,bona-fide,0,2.554
20489.wav,Bernie Sanders,spoof,1,2.8970625
20490.wav,Ayn Rand,bona-fide,0,2.001
20491.wav,Ronald Reagan,spoof,1,5.6780625
20492.wav,Alec Guinness,bona-fide,0,0.982
20493.wav,Alec Guinness,bona-fide,0,2.3370625
20494.wav,Ayn Rand,bona-fide,0,0.946
20495.wav,Nelson Mandela,bona-fide,0,3.7540625
20496.wav,Milton Friedman,bona-fide,0,5.363
20497.wav,Dwight Eisenhower,spoof,1,2.804
20498.wav,Donald Trump,bona-fide,0,4.788
20499.wav,Barack Obama,bona-fide,0,2.484
20500.wav,Milton Friedman,spoof,1,3.441
20501.wav,Orson Welles,spoof,1,5.954
20502.wav,Donald Trump,bona-fide,0,1.807
20503.wav,Alec Guinness,bona-fide,0,1.555
20504.wav,Alec Guinness,spoof,1,5.171
20505.wav,Alec Guinness,spoof,1,18.667
20506.wav,Donald Trump,bona-fide,0,2.0580625
20507.wav,Donald Trump,bona-fide,0,1.528
20508.wav,Barack Obama,bona-fide,0,2.988
20509.wav,Martin Luther King,bona-fide,0,1.712
20510.wav,Tucker Carlson,bona-fide,0,15.704
20511.wav,Scarlett Johansson,spoof,1,2.5140625
20512.wav,JFK,spoof,1,2.2280625
20513.wav,Donald Trump,bona-fide,0,2.128
20514.wav,Milton Friedman,spoof,1,4.067
20515.wav,Barack Obama,bona-fide,0,6.0180625
20516.wav,Adam Driver,spoof,1,10.2440625
20517.wav,Barack Obama,bona-fide,0,2.4750625
20518.wav,Donald Trump,bona-fide,0,3.0190625
20519.wav,Bill Clinton,spoof,1,4.724
20520.wav,Lyndon Johnson,bona-fide,0,1.6930625
20521.wav,Donald Trump,bona-fide,0,2.6190625
20522.wav,Martin Luther King,spoof,1,2.046
20523.wav,Donald Trump,bona-fide,0,2.0890625
20524.wav,Alec Guinness,spoof,1,8.42
20525.wav,Alec Guinness,bona-fide,0,1.3130625
20526.wav,Barack Obama,bona-fide,0,2.026
20527.wav,Bill Clinton,bona-fide,0,2.829
20528.wav,FDR,bona-fide,0,3.5390625
20529.wav,Barack Obama,bona-fide,0,2.2900625
20530.wav,Alec Guinness,bona-fide,0,1.263
20531.wav,Alexandria Ocasio-Cortez,bona-fide,0,2.6090625
20532.wav,Donald Trump,bona-fide,0,7.55
20533.wav,Winston Churchill,spoof,1,2.722
20534.wav,Ayn Rand,spoof,1,2.3480625
20535.wav,Barack Obama,bona-fide,0,5.0570625
20536.wav,Bernie Sanders,bona-fide,0,3.7940625
20537.wav,George W. Bush,spoof,1,2.165
20538.wav,Ronald Reagan,bona-fide,0,4.9590625
20539.wav,Bill Clinton,spoof,1,1.2550625
20540.wav,Donald Trump,bona-fide,0,9.775
20541.wav,Ayn Rand,spoof,1,1.5900625
20542.wav,Donald Trump,bona-fide,0,2.3150625
20543.wav,Donald Trump,bona-fide,0,2.8690625
20544.wav,Bernie Sanders,bona-fide,0,7.88
20545.wav,Bill Clinton,bona-fide,0,2.988
20546.wav,Alec Guinness,bona-fide,0,8.143
20547.wav,Malcolm X,bona-fide,0,3.9120625
20548.wav,Winston Churchill,bona-fide,0,1.808
20549.wav,Alec Guinness,bona-fide,0,4.3750625
20550.wav,Ayn Rand,spoof,1,2.505
20551.wav,Ayn Rand,bona-fide,0,6.0570625
20552.wav,Christopher Hitchens,bona-fide,0,6.894
20553.wav,Christopher Hitchens,bona-fide,0,4.5760625
20554.wav,Donald Trump,bona-fide,0,1.581
20555.wav,Barack Obama,bona-fide,0,1.7330625
20556.wav,Winston Churchill,bona-fide,0,5.474
20557.wav,Donald Trump,bona-fide,0,1.883
20558.wav,Ayn Rand,spoof,1,3.75
20559.wav,Ayn Rand,spoof,1,4.0950625
20560.wav,Gilbert Gottfried,bona-fide,0,15.9300625
20561.wav,Scarlett Johansson,spoof,1,1.7440625
20562.wav,Alec Guinness,spoof,1,2.252
20563.wav,Bill Clinton,bona-fide,0,5.2270625
20564.wav,Barack Obama,bona-fide,0,3.647
20565.wav,Alec Guinness,spoof,1,4.59
20566.wav,Alec Guinness,spoof,1,4.544
20567.wav,Ayn Rand,spoof,1,6.09
20568.wav,Louis Farrakhan,spoof,1,3.025
20569.wav,Robert Kardashian,bona-fide,0,2.489
20570.wav,Kanye West,spoof,1,1.823
20571.wav,John Cleese,spoof,1,21.4570625
20572.wav,Gilbert Gottfried,bona-fide,0,2.8760625
20573.wav,Bernie Sanders,spoof,1,3.401
20574.wav,Alec Guinness,bona-fide,0,4.3870625
20575.wav,Milton Friedman,spoof,1,10.7110625
20576.wav,JFK,spoof,1,3.2380625
20577.wav,Bernie Sanders,spoof,1,6.0680625
20578.wav,Donald Trump,spoof,1,23.5960625
20579.wav,Mark Zuckerberg,spoof,1,7.7480625
20580.wav,Alec Guinness,spoof,1,7.8090625
20581.wav,Barack Obama,spoof,1,1.4790625
20582.wav,Donald Trump,spoof,1,2.05
20583.wav,Barack Obama,bona-fide,0,1.5
20584.wav,Kanye West,bona-fide,0,2.3730625
20585.wav,Milton Friedman,spoof,1,1.265
20586.wav,Queen Elizabeth II,spoof,1,2.5590625
20587.wav,Ronald Reagan,bona-fide,0,7.707
20588.wav,Ayn Rand,spoof,1,5.947
20589.wav,Ronald Reagan,bona-fide,0,3.108
20590.wav,Barack Obama,bona-fide,0,5.6570625
20591.wav,Barack Obama,bona-fide,0,2.473
20592.wav,Richard Nixon,bona-fide,0,2.202
20593.wav,Bernie Sanders,bona-fide,0,2.4070625
20594.wav,Barack Obama,bona-fide,0,2.135
20595.wav,2Pac,spoof,1,1.043
20596.wav,Donald Trump,spoof,1,0.8640625
20597.wav,Bernie Sanders,bona-fide,0,2.5150625
20598.wav,Bernie Sanders,bona-fide,0,5.06
20599.wav,Arnold Schwarzenegger,spoof,1,4.6
20600.wav,Ronald Reagan,spoof,1,2.1090625
20601.wav,Ayn Rand,spoof,1,4.2770625
20602.wav,Alec Guinness,spoof,1,6.6760625
20603.wav,Ronald Reagan,spoof,1,2.3720625
20604.wav,Bernie Sanders,spoof,1,2.9590625
20605.wav,Dwight Eisenhower,bona-fide,0,3.8090625
20606.wav,Ayn Rand,spoof,1,2.442
20607.wav,Bill Clinton,bona-fide,0,4.8190625
20608.wav,Gilbert Gottfried,bona-fide,0,1.842
20609.wav,Martin Luther King,spoof,1,6.4920625
20610.wav,Bob Ross,bona-fide,0,7.328
20611.wav,Bernie Sanders,bona-fide,0,2.9380625
20612.wav,Donald Trump,bona-fide,0,1.568
20613.wav,Donald Trump,bona-fide,0,2.6960625
20614.wav,Bernie Sanders,bona-fide,0,2.8720625
20615.wav,Louis Farrakhan,bona-fide,0,2.876
20616.wav,Christopher Hitchens,spoof,1,6.4690625
20617.wav,Boris Johnson,spoof,1,9.261
20618.wav,Alec Guinness,bona-fide,0,0.7950625
20619.wav,Barack Obama,bona-fide,0,1.6730625
20620.wav,Alec Guinness,bona-fide,0,8.089
20621.wav,Barack Obama,bona-fide,0,3.363
20622.wav,Alec Guinness,bona-fide,0,2.666
20623.wav,Alec Guinness,spoof,1,1.907
20624.wav,Alec Guinness,spoof,1,12.9260625
20625.wav,Martin Luther King,spoof,1,13.984
20626.wav,Ayn Rand,bona-fide,0,1.0140625
20627.wav,Ronald Reagan,bona-fide,0,3.9550625
20628.wav,Bob Ross,bona-fide,0,6.031
20629.wav,Donald Trump,bona-fide,0,2.5
20630.wav,Arnold Schwarzenegger,spoof,1,2.563
20631.wav,Ayn Rand,spoof,1,4.927
20632.wav,Bill Clinton,bona-fide,0,1.87
20633.wav,Alan Watts,spoof,1,1.474
20634.wav,Bernie Sanders,bona-fide,0,5.307
20635.wav,Ronald Reagan,bona-fide,0,2.384
20636.wav,Bernie Sanders,spoof,1,7.1780625
20637.wav,Ronald Reagan,bona-fide,0,1.644
20638.wav,Boris Johnson,bona-fide,0,6.5890625
20639.wav,Ronald Reagan,spoof,1,2.9320625
20640.wav,The Notorious B.I.G.,spoof,1,0.787
20641.wav,Martin Luther King,spoof,1,3.3470625
20642.wav,Ayn Rand,spoof,1,2.678
20643.wav,Ayn Rand,spoof,1,1.3240625
20644.wav,Bill Clinton,spoof,1,11.066
20645.wav,Ayn Rand,spoof,1,1.031
20646.wav,Barack Obama,bona-fide,0,2.8390625
20647.wav,Winston Churchill,bona-fide,0,1.9560625
20648.wav,Arnold Schwarzenegger,bona-fide,0,2.1340625
20649.wav,Christopher Hitchens,bona-fide,0,3.4470625
20650.wav,Barack Obama,bona-fide,0,5.1360625
20651.wav,Bernie Sanders,spoof,1,6.603
20652.wav,Ayn Rand,spoof,1,6.8590625
20653.wav,Louis Farrakhan,bona-fide,0,2.88
20654.wav,Barack Obama,bona-fide,0,0.783
20655.wav,Queen Elizabeth II,spoof,1,15.0490625
20656.wav,Mark Zuckerberg,bona-fide,0,15.262
20657.wav,Adam Driver,bona-fide,0,6.2880625
20658.wav,Louis Farrakhan,bona-fide,0,4.5090625
20659.wav,Bernie Sanders,spoof,1,2.421
20660.wav,Barack Obama,bona-fide,0,2.002
20661.wav,George W. Bush,spoof,1,2.1130625
20662.wav,Alan Watts,spoof,1,8.1180625
20663.wav,George W. Bush,bona-fide,0,9.5770625
20664.wav,Barack Obama,bona-fide,0,3.201
20665.wav,Malcolm X,bona-fide,0,4.883
20666.wav,Donald Trump,bona-fide,0,4.267
20667.wav,Barack Obama,bona-fide,0,2.2760625
20668.wav,Bernie Sanders,bona-fide,0,2.93
20669.wav,Bill Clinton,bona-fide,0,4.21
20670.wav,Nick Offerman,bona-fide,0,1.862
20671.wav,Alec Guinness,spoof,1,9.222
20672.wav,Barack Obama,bona-fide,0,5.7160625
20673.wav,Harry Truman,bona-fide,0,0.804
20674.wav,Ronald Reagan,spoof,1,3.0720625
20675.wav,Donald Trump,bona-fide,0,4.2550625
20676.wav,Bill Clinton,bona-fide,0,2.142
20677.wav,JFK,spoof,1,1.752
20678.wav,Ayn Rand,bona-fide,0,2.606
20679.wav,Bernie Sanders,spoof,1,3.1190625
20680.wav,Barack Obama,bona-fide,0,1.7720625
20681.wav,Bernie Sanders,bona-fide,0,2.5330625
20682.wav,Barack Obama,bona-fide,0,2.1930625
20683.wav,Bill Clinton,bona-fide,0,5.423
20684.wav,JFK,bona-fide,0,2.447
20685.wav,Bernie Sanders,spoof,1,2.0770625
20686.wav,Mark Zuckerberg,bona-fide,0,5.985
20687.wav,Barack Obama,bona-fide,0,2.8180625
20688.wav,Barack Obama,bona-fide,0,3.061
20689.wav,Alec Guinness,spoof,1,4.165
20690.wav,Bob Ross,bona-fide,0,2.886
20691.wav,Alan Watts,spoof,1,1.389
20692.wav,Barack Obama,bona-fide,0,2.7380625
20693.wav,The Notorious B.I.G.,spoof,1,3.003
20694.wav,Ronald Reagan,spoof,1,2.363
20695.wav,Ayn Rand,spoof,1,2.5710625
20696.wav,Barack Obama,bona-fide,0,9.187
20697.wav,Louis Farrakhan,bona-fide,0,1.282
20698.wav,Barack Obama,bona-fide,0,2.621
20699.wav,Ayn Rand,spoof,1,5.713
20700.wav,Donald Trump,bona-fide,0,2.568
20701.wav,Barack Obama,bona-fide,0,5.2780625
20702.wav,Ayn Rand,bona-fide,0,5.4700625
20703.wav,Mitch Hedberg,bona-fide,0,13.715
20704.wav,Alec Guinness,bona-fide,0,1.824
20705.wav,Barack Obama,bona-fide,0,4.117
20706.wav,Barack Obama,bona-fide,0,7.7950625
20707.wav,Donald Trump,bona-fide,0,1.9280625
20708.wav,Arnold Schwarzenegger,bona-fide,0,3.725
20709.wav,Ayn Rand,bona-fide,0,1.8530625
20710.wav,Alec Guinness,bona-fide,0,0.821
20711.wav,Alec Guinness,spoof,1,7.554
20712.wav,Barack Obama,bona-fide,0,6.668
20713.wav,Donald Trump,bona-fide,0,2.8990625
20714.wav,Ayn Rand,bona-fide,0,3.9950625
20715.wav,Gilbert Gottfried,spoof,1,3.209
20716.wav,Alec Guinness,spoof,1,2.154
20717.wav,Alan Watts,bona-fide,0,4.9390625
20718.wav,Alec Guinness,spoof,1,4.835
20719.wav,Bill Clinton,bona-fide,0,1.623
20720.wav,Martin Luther King,spoof,1,5.165
20721.wav,Ronald Reagan,bona-fide,0,5.3390625
20722.wav,Bernie Sanders,bona-fide,0,1.4950625
20723.wav,Ronald Reagan,spoof,1,3.655
20724.wav,Donald Trump,bona-fide,0,1.4160625
20725.wav,Arnold Schwarzenegger,bona-fide,0,1.929
20726.wav,Richard Nixon,bona-fide,0,2.833
20727.wav,Queen Elizabeth II,spoof,1,2.3620625
20728.wav,Bill Clinton,bona-fide,0,4.4160625
20729.wav,Ayn Rand,spoof,1,6.3220625
20730.wav,Barack Obama,bona-fide,0,0.7530625
20731.wav,JFK,bona-fide,0,2.2020625
20732.wav,Ayn Rand,spoof,1,5.3950625
20733.wav,Martin Luther King,bona-fide,0,2.0320625
20734.wav,Louis Farrakhan,bona-fide,0,2.3650625
20735.wav,Alec Guinness,spoof,1,5.447
20736.wav,Richard Nixon,spoof,1,7.6300625
20737.wav,Bernie Sanders,bona-fide,0,1.9110625
20738.wav,Donald Trump,bona-fide,0,1.886
20739.wav,Martin Luther King,spoof,1,2.244
20740.wav,Alec Guinness,bona-fide,0,2.6120625
20741.wav,Bill Burr,bona-fide,0,2.5930625
20742.wav,Milton Friedman,spoof,1,8.94
20743.wav,Bernie Sanders,bona-fide,0,2.5
20744.wav,Bernie Sanders,bona-fide,0,9.8790625
20745.wav,Barack Obama,bona-fide,0,4.245
20746.wav,Mark Zuckerberg,bona-fide,0,1.94
20747.wav,Alec Guinness,bona-fide,0,0.9130625
20748.wav,Mr. Rogers,spoof,1,2.8190625
20749.wav,Bill Clinton,spoof,1,1.326
20750.wav,Barack Obama,bona-fide,0,1.42
20751.wav,Ayn Rand,bona-fide,0,1.742
20752.wav,Bernie Sanders,bona-fide,0,4.621
20753.wav,Adam Driver,spoof,1,1.352
20754.wav,Ayn Rand,bona-fide,0,3.8390625
20755.wav,Mitch Hedberg,spoof,1,3.4770625
20756.wav,Ayn Rand,bona-fide,0,2.9940625
20757.wav,Bernie Sanders,bona-fide,0,2.5360625
20758.wav,The Notorious B.I.G.,spoof,1,2.04
20759.wav,Winston Churchill,spoof,1,2.17
20760.wav,Martin Luther King,bona-fide,0,3.1980625
20761.wav,Donald Trump,bona-fide,0,1.5240625
20762.wav,Boris Johnson,bona-fide,0,1.52
20763.wav,Donald Trump,bona-fide,0,4.664
20764.wav,Jerry Seinfeld,spoof,1,2.6650625
20765.wav,Mark Zuckerberg,bona-fide,0,1.963
20766.wav,Milton Friedman,bona-fide,0,3.3500625
20767.wav,Boris Johnson,bona-fide,0,1.58
20768.wav,Ayn Rand,bona-fide,0,5.3540625
20769.wav,Donald Trump,bona-fide,0,2.262
20770.wav,Bernie Sanders,bona-fide,0,2.664
20771.wav,Winston Churchill,spoof,1,4.7570625
20772.wav,Donald Trump,bona-fide,0,2.5330625
20773.wav,Nelson Mandela,spoof,1,1.812
20774.wav,Scarlett Johansson,bona-fide,0,9.1460625
20775.wav,George W. Bush,spoof,1,1.907
20776.wav,Barack Obama,bona-fide,0,2.581
20777.wav,Bernie Sanders,spoof,1,3.0570625
20778.wav,Alec Guinness,spoof,1,8.1500625
20779.wav,Ronald Reagan,spoof,1,1.8620625
20780.wav,Ronald Reagan,bona-fide,0,3.6580625
20781.wav,Alec Guinness,spoof,1,1.7950625
20782.wav,JFK,spoof,1,2.78
20783.wav,Bill Clinton,bona-fide,0,2.4450625
20784.wav,Alec Guinness,spoof,1,10.1110625
20785.wav,Bernie Sanders,bona-fide,0,2.2
20786.wav,Ronald Reagan,spoof,1,5.7760625
20787.wav,Ronald Reagan,bona-fide,0,4.474
20788.wav,Bernie Sanders,bona-fide,0,8.904
20789.wav,Ayn Rand,spoof,1,7.928
20790.wav,Ronald Reagan,spoof,1,6.884
20791.wav,Barack Obama,bona-fide,0,4.5390625
20792.wav,Barack Obama,bona-fide,0,3.7750625
20793.wav,Barack Obama,bona-fide,0,3.427
20794.wav,Winston Churchill,spoof,1,3.1290625
20795.wav,Bernie Sanders,spoof,1,4.783
20796.wav,The Notorious B.I.G.,spoof,1,12.743
20797.wav,Christopher Hitchens,spoof,1,9.685
20798.wav,The Notorious B.I.G.,spoof,1,12.7780625
20799.wav,Barack Obama,bona-fide,0,2.5100625
20800.wav,Donald Trump,spoof,1,3.932
20801.wav,Alec Guinness,spoof,1,6.033
20802.wav,Alec Guinness,bona-fide,0,2.161
20803.wav,Milton Friedman,bona-fide,0,2.8910625
20804.wav,Bill Clinton,spoof,1,15.9780625
20805.wav,Alec Guinness,bona-fide,0,4.584
20806.wav,Nick Offerman,bona-fide,0,3.823
20807.wav,Alec Guinness,bona-fide,0,2.3190625
20808.wav,Ronald Reagan,spoof,1,4.4130625
20809.wav,Barack Obama,bona-fide,0,3.0920625
20810.wav,Ayn Rand,bona-fide,0,3.901
20811.wav,Alec Guinness,bona-fide,0,5.4
20812.wav,Bernie Sanders,spoof,1,4.8930625
20813.wav,Alec Guinness,bona-fide,0,1.141
20814.wav,Barack Obama,bona-fide,0,1.681
20815.wav,Ronald Reagan,bona-fide,0,2.636
20816.wav,Alec Guinness,bona-fide,0,3.701
20817.wav,Alec Guinness,spoof,1,11.0950625
20818.wav,Donald Trump,spoof,1,3.774
20819.wav,The Notorious B.I.G.,spoof,1,2.85
20820.wav,Barack Obama,bona-fide,0,3.1350625
20821.wav,George W. Bush,bona-fide,0,1.8120625
20822.wav,Alec Guinness,bona-fide,0,4.003
20823.wav,Alec Guinness,spoof,1,6.244
20824.wav,Winston Churchill,bona-fide,0,1.494
20825.wav,Barack Obama,bona-fide,0,1.5990625
20826.wav,Donald Trump,bona-fide,0,1.789
20827.wav,Adam Driver,spoof,1,3.7920625
20828.wav,Boris Johnson,bona-fide,0,1.291
20829.wav,Ronald Reagan,spoof,1,2.2230625
20830.wav,Barack Obama,bona-fide,0,3.1130625
20831.wav,Ronald Reagan,bona-fide,0,2.329
20832.wav,Bill Clinton,bona-fide,0,2.4990625
20833.wav,Bernie Sanders,spoof,1,3.021
20834.wav,Ayn Rand,bona-fide,0,1.0950625
20835.wav,Barack Obama,bona-fide,0,4.094
20836.wav,Nelson Mandela,spoof,1,1.507
20837.wav,Nick Offerman,bona-fide,0,4.1990625
20838.wav,Barack Obama,bona-fide,0,9.8120625
20839.wav,Donald Trump,bona-fide,0,6.2180625
20840.wav,Alec Guinness,bona-fide,0,13.6430625
20841.wav,Alec Guinness,bona-fide,0,3.146
20842.wav,Donald Trump,bona-fide,0,3.389
20843.wav,Mr. Rogers,spoof,1,12.852
20844.wav,Alec Guinness,spoof,1,3.689
20845.wav,Alec Guinness,bona-fide,0,1.0780625
20846.wav,Donald Trump,bona-fide,0,1.9150625
20847.wav,Winston Churchill,bona-fide,0,2.015
20848.wav,The Notorious B.I.G.,spoof,1,0.8120625
20849.wav,Bernie Sanders,spoof,1,7.8290625
20850.wav,Donald Trump,bona-fide,0,1.522
20851.wav,Adam Driver,bona-fide,0,7.371
20852.wav,Bill Clinton,spoof,1,7.961
20853.wav,Milton Friedman,bona-fide,0,10.544
20854.wav,Barack Obama,spoof,1,1.5250625
20855.wav,Queen Elizabeth II,spoof,1,5.8570625
20856.wav,Alexandria Ocasio-Cortez,bona-fide,0,13.1070625
20857.wav,Malcolm X,bona-fide,0,7.2050625
20858.wav,Christopher Hitchens,bona-fide,0,1.381
20859.wav,Frank Sinatra,bona-fide,0,3.793
20860.wav,Lyndon Johnson,bona-fide,0,4.022
20861.wav,Winston Churchill,bona-fide,0,2.6190625
20862.wav,Bill Clinton,bona-fide,0,1.7700625
20863.wav,Alan Watts,spoof,1,16.8780625
20864.wav,JFK,bona-fide,0,2.492
20865.wav,Kanye West,spoof,1,19.6
20866.wav,Nelson Mandela,spoof,1,3.2370625
