file,speaker,label,numeric_label
12456.wav,Winston Churchill,bona-fide,0
12457.wav,Queen Elizabeth II,bona-fide,0
12458.wav,Barack Obama,bona-fide,0
12459.wav,Louis Farrakhan,bona-fide,0
12460.wav,Richard Nixon,bona-fide,0
12461.wav,Bernie Sanders,spoof,1
12462.wav,Ronald Reagan,spoof,1
12463.wav,Alec Guinness,spoof,1
12464.wav,Alec Guinness,bona-fide,0
12465.wav,Barack Obama,spoof,1
12466.wav,Louis Farrakhan,bona-fide,0
12467.wav,FDR,bona-fide,0
12468.wav,Winston Churchill,bona-fide,0
12469.wav,Milton Friedman,bona-fide,0
12470.wav,Bill Clinton,bona-fide,0
12471.wav,Donald Trump,bona-fide,0
12472.wav,Christopher Hitchens,bona-fide,0
12473.wav,Adam Driver,bona-fide,0
12474.wav,Donald Trump,bona-fide,0
12475.wav,Malcolm X,bona-fide,0
12476.wav,Barack Obama,spoof,1
12477.wav,Donald Trump,bona-fide,0
12478.wav,Bernie Sanders,bona-fide,0
12479.wav,Barack Obama,bona-fide,0
12480.wav,Barack Obama,bona-fide,0
12481.wav,Mark Zuckerberg,spoof,1
12482.wav,Donald Trump,spoof,1
12483.wav,Donald Trump,bona-fide,0
12484.wav,Martin Luther King,spoof,1
12485.wav,Bernie Sanders,bona-fide,0
12486.wav,Alec Guinness,spoof,1
12487.wav,Alec Guinness,spoof,1
12488.wav,Martin Luther King,spoof,1
12489.wav,The Notorious B.I.G.,bona-fide,0
12490.wav,Richard Nixon,bona-fide,0
12491.wav,Arnold Schwarzenegger,spoof,1
12492.wav,Tucker Carlson,spoof,1
12493.wav,Bernie Sanders,bona-fide,0
12494.wav,Barack Obama,bona-fide,0
12495.wav,Alec Guinness,bona-fide,0
12496.wav,Barack Obama,bona-fide,0
12497.wav,Nelson Mandela,bona-fide,0
12498.wav,FDR,spoof,1
12499.wav,Nelson Mandela,spoof,1
12500.wav,JFK,spoof,1
12501.wav,Boris Johnson,bona-fide,0
12502.wav,Barack Obama,bona-fide,0
12503.wav,Barack Obama,bona-fide,0
12504.wav,Bernie Sanders,spoof,1
12505.wav,Alec Guinness,bona-fide,0
12506.wav,Ronald Reagan,bona-fide,0
12507.wav,Nelson Mandela,spoof,1
12508.wav,Harry Truman,spoof,1
12509.wav,Alec Guinness,bona-fide,0
12510.wav,Donald Trump,bona-fide,0
12511.wav,Nelson Mandela,spoof,1
12512.wav,Louis Farrakhan,spoof,1
12513.wav,The Notorious B.I.G.,spoof,1
12514.wav,Ayn Rand,bona-fide,0
12515.wav,Martin Luther King,bona-fide,0
12516.wav,Ayn Rand,bona-fide,0
12517.wav,Donald Trump,bona-fide,0
12518.wav,Winston Churchill,bona-fide,0
12519.wav,Donald Trump,bona-fide,0
12520.wav,Donald Trump,bona-fide,0
12521.wav,Barack Obama,bona-fide,0
12522.wav,The Notorious B.I.G.,spoof,1
12523.wav,Donald Trump,bona-fide,0
12524.wav,The Notorious B.I.G.,bona-fide,0
12525.wav,Donald Trump,bona-fide,0
12526.wav,Barack Obama,bona-fide,0
12527.wav,Bill Clinton,bona-fide,0
12528.wav,Ayn Rand,bona-fide,0
12529.wav,Bernie Sanders,bona-fide,0
12530.wav,The Notorious B.I.G.,spoof,1
12531.wav,Bill Clinton,bona-fide,0
12532.wav,Barack Obama,spoof,1
12533.wav,Christopher Hitchens,bona-fide,0
12534.wav,Barack Obama,bona-fide,0
12535.wav,Nick Offerman,bona-fide,0
12536.wav,Barack Obama,spoof,1
12537.wav,Bill Clinton,spoof,1
12538.wav,Alec Guinness,spoof,1
12539.wav,Bernie Sanders,bona-fide,0
12540.wav,Bernie Sanders,spoof,1
12541.wav,Queen Elizabeth II,spoof,1
12542.wav,Milton Friedman,spoof,1
12543.wav,Donald Trump,bona-fide,0
12544.wav,Barack Obama,bona-fide,0
12545.wav,Queen Elizabeth II,spoof,1
12546.wav,JFK,spoof,1
12547.wav,Bob Ross,spoof,1
12548.wav,Mark Zuckerberg,bona-fide,0
12549.wav,Alec Guinness,bona-fide,0
12550.wav,George W. Bush,bona-fide,0
12551.wav,2Pac,spoof,1
12552.wav,George W. Bush,spoof,1
12553.wav,Alec Guinness,bona-fide,0
12554.wav,The Notorious B.I.G.,spoof,1
12555.wav,Alec Guinness,spoof,1
12556.wav,Barack Obama,bona-fide,0
12557.wav,Arnold Schwarzenegger,bona-fide,0
12558.wav,Bill Clinton,spoof,1
12559.wav,Martin Luther King,spoof,1
12560.wav,Ronald Reagan,spoof,1
12561.wav,Barack Obama,bona-fide,0
12562.wav,Ayn Rand,bona-fide,0
12563.wav,Bernie Sanders,bona-fide,0
12564.wav,Christopher Hitchens,bona-fide,0
12565.wav,Ayn Rand,spoof,1
12566.wav,Barack Obama,bona-fide,0
12567.wav,William F. Buckley,spoof,1
12568.wav,Boris Johnson,bona-fide,0
12569.wav,Queen Elizabeth II,spoof,1
12570.wav,Ronald Reagan,spoof,1
12571.wav,Nelson Mandela,bona-fide,0
12572.wav,Bernie Sanders,bona-fide,0
12573.wav,Bernie Sanders,spoof,1
12574.wav,Christopher Hitchens,spoof,1
12575.wav,John Cleese,spoof,1
12576.wav,Bernie Sanders,spoof,1
12577.wav,Winston Churchill,bona-fide,0
12578.wav,Louis Farrakhan,bona-fide,0
12579.wav,Ayn Rand,bona-fide,0
12580.wav,Alec Guinness,bona-fide,0
12581.wav,Alec Guinness,bona-fide,0
12582.wav,Barack Obama,bona-fide,0
12583.wav,Richard Nixon,bona-fide,0
12584.wav,Donald Trump,bona-fide,0
12585.wav,Donald Trump,bona-fide,0
12586.wav,The Notorious B.I.G.,spoof,1
12587.wav,Bernie Sanders,bona-fide,0
12588.wav,Donald Trump,bona-fide,0
12589.wav,Gilbert Gottfried,spoof,1
12590.wav,Jeff Goldblum,spoof,1
12591.wav,George W. Bush,bona-fide,0
12592.wav,Ayn Rand,spoof,1
12593.wav,2Pac,spoof,1
12594.wav,Barack Obama,spoof,1
12595.wav,Bernie Sanders,spoof,1
12596.wav,Bernie Sanders,bona-fide,0
12597.wav,Bernie Sanders,bona-fide,0
12598.wav,Barack Obama,bona-fide,0
12599.wav,Barack Obama,bona-fide,0
12600.wav,Bill Clinton,spoof,1
12601.wav,Dwight Eisenhower,bona-fide,0
12602.wav,Arnold Schwarzenegger,bona-fide,0
12603.wav,Ayn Rand,bona-fide,0
12604.wav,Ronald Reagan,spoof,1
12605.wav,Barack Obama,bona-fide,0
12606.wav,Donald Trump,bona-fide,0
12607.wav,Barack Obama,bona-fide,0
12608.wav,Ayn Rand,bona-fide,0
12609.wav,Arnold Schwarzenegger,spoof,1
12610.wav,John Cleese,spoof,1
12611.wav,Alec Guinness,bona-fide,0
12612.wav,JFK,bona-fide,0
12613.wav,Bernie Sanders,bona-fide,0
12614.wav,Barack Obama,spoof,1
12615.wav,Donald Trump,bona-fide,0
12616.wav,Barack Obama,bona-fide,0
12617.wav,Milton Friedman,spoof,1
12618.wav,Louis Farrakhan,bona-fide,0
12619.wav,Donald Trump,bona-fide,0
12620.wav,Donald Trump,bona-fide,0
12621.wav,The Notorious B.I.G.,spoof,1
12622.wav,Dwight Eisenhower,bona-fide,0
12623.wav,Bernie Sanders,bona-fide,0
12624.wav,Richard Nixon,bona-fide,0
12625.wav,Donald Trump,bona-fide,0
12626.wav,Alec Guinness,bona-fide,0
12627.wav,George W. Bush,spoof,1
12628.wav,Alexandria Ocasio-Cortez,spoof,1
12629.wav,Martin Luther King,bona-fide,0
12630.wav,Barack Obama,bona-fide,0
12631.wav,Donald Trump,bona-fide,0
12632.wav,Barack Obama,bona-fide,0
12633.wav,Mr. Rogers,spoof,1
12634.wav,Barack Obama,spoof,1
12635.wav,Scarlett Johansson,bona-fide,0
12636.wav,Ronald Reagan,spoof,1
12637.wav,Dwight Eisenhower,bona-fide,0
12638.wav,John Cleese,bona-fide,0
12639.wav,Arnold Schwarzenegger,spoof,1
12640.wav,Bernie Sanders,spoof,1
12641.wav,Alexandria Ocasio-Cortez,spoof,1
12642.wav,Scarlett Johansson,bona-fide,0
12643.wav,Milton Friedman,spoof,1
12644.wav,Donald Trump,bona-fide,0
12645.wav,George W. Bush,spoof,1
12646.wav,FDR,spoof,1
12647.wav,Barack Obama,spoof,1
12648.wav,Kamala Harris,bona-fide,0
12649.wav,Donald Trump,spoof,1
12650.wav,Alec Guinness,bona-fide,0
12651.wav,Martin Luther King,bona-fide,0
12652.wav,Barack Obama,spoof,1
12653.wav,Bernie Sanders,bona-fide,0
12654.wav,Bernie Sanders,spoof,1
12655.wav,Alec Guinness,bona-fide,0
12656.wav,Harry Truman,bona-fide,0
12657.wav,Nelson Mandela,spoof,1
12658.wav,Winston Churchill,spoof,1
12659.wav,Lyndon Johnson,bona-fide,0
12660.wav,Dwight Eisenhower,bona-fide,0
12661.wav,Scarlett Johansson,spoof,1
12662.wav,Bernie Sanders,bona-fide,0
12663.wav,Bill Clinton,bona-fide,0
12664.wav,Ronald Reagan,spoof,1
12665.wav,Alec Guinness,bona-fide,0
12666.wav,Alexandria Ocasio-Cortez,bona-fide,0
12667.wav,Ronald Reagan,spoof,1
12668.wav,Christopher Hitchens,bona-fide,0
12669.wav,Milton Friedman,spoof,1
12670.wav,Bernie Sanders,spoof,1
12671.wav,Martin Luther King,spoof,1
12672.wav,Arnold Schwarzenegger,bona-fide,0
12673.wav,Milton Friedman,spoof,1
12674.wav,Barack Obama,bona-fide,0
12675.wav,Bill Burr,bona-fide,0
12676.wav,Alec Guinness,spoof,1
12677.wav,Ronald Reagan,spoof,1
12678.wav,Barack Obama,bona-fide,0
12679.wav,Alec Guinness,spoof,1
12680.wav,Christopher Hitchens,bona-fide,0
12681.wav,Richard Nixon,bona-fide,0
12682.wav,Richard Nixon,bona-fide,0
12683.wav,Ayn Rand,bona-fide,0
12684.wav,Richard Nixon,bona-fide,0
12685.wav,Alec Guinness,spoof,1
12686.wav,Donald Trump,bona-fide,0
12687.wav,Barack Obama,bona-fide,0
12688.wav,Donald Trump,bona-fide,0
12689.wav,Alec Guinness,bona-fide,0
12690.wav,Barack Obama,bona-fide,0
12691.wav,Alec Guinness,spoof,1
12692.wav,Louis Farrakhan,bona-fide,0
12693.wav,Bill Clinton,spoof,1
12694.wav,Ayn Rand,bona-fide,0
12695.wav,The Notorious B.I.G.,spoof,1
12696.wav,Bill Clinton,spoof,1
12697.wav,Alec Guinness,bona-fide,0
12698.wav,Christopher Hitchens,bona-fide,0
12699.wav,Milton Friedman,bona-fide,0
12700.wav,Barack Obama,bona-fide,0
12701.wav,Donald Trump,bona-fide,0
12702.wav,Bill Clinton,spoof,1
12703.wav,Louis Farrakhan,bona-fide,0
12704.wav,FDR,spoof,1
12705.wav,Bernie Sanders,bona-fide,0
12706.wav,Ronald Reagan,bona-fide,0
12707.wav,Barack Obama,bona-fide,0
12708.wav,Louis Farrakhan,spoof,1
12709.wav,Alec Guinness,spoof,1
12710.wav,Winston Churchill,bona-fide,0
12711.wav,FDR,bona-fide,0
12712.wav,Winston Churchill,bona-fide,0
12713.wav,Donald Trump,bona-fide,0
12714.wav,Queen Elizabeth II,bona-fide,0
12715.wav,Ronald Reagan,bona-fide,0
12716.wav,Nick Offerman,bona-fide,0
12717.wav,Barack Obama,bona-fide,0
12718.wav,Mark Zuckerberg,bona-fide,0
12719.wav,Barack Obama,bona-fide,0
12720.wav,Milton Friedman,spoof,1
12721.wav,Alec Guinness,bona-fide,0
12722.wav,Barack Obama,spoof,1
12723.wav,Christopher Hitchens,spoof,1
12724.wav,Donald Trump,bona-fide,0
12725.wav,Milton Friedman,bona-fide,0
12726.wav,Alec Guinness,spoof,1
12727.wav,Malcolm X,bona-fide,0
12728.wav,Donald Trump,bona-fide,0
12729.wav,Bill Clinton,spoof,1
12730.wav,Donald Trump,bona-fide,0
12731.wav,Donald Trump,bona-fide,0
12732.wav,Mark Zuckerberg,bona-fide,0
12733.wav,Alec Guinness,spoof,1
12734.wav,Barack Obama,bona-fide,0
12735.wav,Orson Welles,spoof,1
12736.wav,Richard Nixon,bona-fide,0
12737.wav,Ayn Rand,spoof,1
12738.wav,Barack Obama,bona-fide,0
12739.wav,Donald Trump,bona-fide,0
12740.wav,Donald Trump,bona-fide,0
12741.wav,Donald Trump,bona-fide,0
12742.wav,Ayn Rand,bona-fide,0
12743.wav,Winston Churchill,bona-fide,0
12744.wav,Ayn Rand,bona-fide,0
12745.wav,Donald Trump,bona-fide,0
12746.wav,Christopher Hitchens,spoof,1
12747.wav,2Pac,bona-fide,0
12748.wav,Gilbert Gottfried,spoof,1
12749.wav,Alec Guinness,spoof,1
12750.wav,Winston Churchill,bona-fide,0
12751.wav,Barack Obama,bona-fide,0
12752.wav,Ronald Reagan,spoof,1
12753.wav,Ayn Rand,bona-fide,0
12754.wav,Alexandria Ocasio-Cortez,bona-fide,0
12755.wav,Alec Guinness,spoof,1
12756.wav,Barack Obama,bona-fide,0
12757.wav,Alec Guinness,bona-fide,0
12758.wav,Winston Churchill,bona-fide,0
12759.wav,Bernie Sanders,spoof,1
12760.wav,Alec Guinness,spoof,1
12761.wav,Barack Obama,bona-fide,0
12762.wav,Donald Trump,bona-fide,0
12763.wav,Donald Trump,bona-fide,0
12764.wav,Alec Guinness,bona-fide,0
12765.wav,Barack Obama,bona-fide,0
12766.wav,Christopher Hitchens,bona-fide,0
12767.wav,Richard Nixon,bona-fide,0
12768.wav,Bill Clinton,spoof,1
12769.wav,Bernie Sanders,bona-fide,0
12770.wav,Ayn Rand,bona-fide,0
12771.wav,Kanye West,spoof,1
12772.wav,Barack Obama,bona-fide,0
12773.wav,Queen Elizabeth II,spoof,1
12774.wav,Ronald Reagan,bona-fide,0
12775.wav,Donald Trump,bona-fide,0
12776.wav,Gilbert Gottfried,bona-fide,0
12777.wav,Barack Obama,bona-fide,0
12778.wav,Mark Zuckerberg,bona-fide,0
12779.wav,Alec Guinness,bona-fide,0
12780.wav,Mark Zuckerberg,bona-fide,0
12781.wav,Nick Offerman,bona-fide,0
12782.wav,Bill Clinton,bona-fide,0
12783.wav,Mark Zuckerberg,bona-fide,0
12784.wav,Alec Guinness,bona-fide,0
12785.wav,Donald Trump,bona-fide,0
12786.wav,Bill Clinton,spoof,1
12787.wav,Nelson Mandela,bona-fide,0
12788.wav,Donald Trump,bona-fide,0
12789.wav,Alexandria Ocasio-Cortez,bona-fide,0
12790.wav,Boris Johnson,spoof,1
12791.wav,Bill Clinton,spoof,1
12792.wav,Christopher Hitchens,bona-fide,0
12793.wav,Bernie Sanders,bona-fide,0
12794.wav,Ronald Reagan,bona-fide,0
12795.wav,2Pac,spoof,1
12796.wav,Bill Clinton,spoof,1
12797.wav,Ayn Rand,spoof,1
12798.wav,Calvin Coolidge,bona-fide,0
12799.wav,Alan Watts,spoof,1
12800.wav,Milton Friedman,spoof,1
12801.wav,Nelson Mandela,spoof,1
12802.wav,Ronald Reagan,spoof,1
12803.wav,Alec Guinness,bona-fide,0
12804.wav,Donald Trump,spoof,1
12805.wav,Lyndon Johnson,bona-fide,0
12806.wav,Ronald Reagan,bona-fide,0
12807.wav,Barack Obama,bona-fide,0
12808.wav,Milton Friedman,bona-fide,0
12809.wav,Barack Obama,bona-fide,0
12810.wav,Bill Clinton,spoof,1
12811.wav,Barack Obama,bona-fide,0
12812.wav,Gilbert Gottfried,spoof,1
12813.wav,Alexandria Ocasio-Cortez,bona-fide,0
12814.wav,Alexandria Ocasio-Cortez,bona-fide,0
12815.wav,Bill Burr,bona-fide,0
12816.wav,Alec Guinness,spoof,1
12817.wav,Barack Obama,bona-fide,0
12818.wav,Milton Friedman,spoof,1
12819.wav,Bernie Sanders,spoof,1
12820.wav,Bernie Sanders,bona-fide,0
12821.wav,George W. Bush,spoof,1
12822.wav,Alec Guinness,spoof,1
12823.wav,Martin Luther King,spoof,1
12824.wav,FDR,spoof,1
12825.wav,Donald Trump,bona-fide,0
12826.wav,George W. Bush,spoof,1
12827.wav,Bill Clinton,bona-fide,0
12828.wav,Barack Obama,bona-fide,0
12829.wav,Winston Churchill,bona-fide,0
12830.wav,Nelson Mandela,bona-fide,0
12831.wav,Barack Obama,bona-fide,0
12832.wav,Kanye West,spoof,1
12833.wav,Bill Clinton,spoof,1
12834.wav,Alan Watts,spoof,1
12835.wav,JFK,spoof,1
12836.wav,Bernie Sanders,spoof,1
12837.wav,JFK,bona-fide,0
12838.wav,Ronald Reagan,spoof,1
12839.wav,Barack Obama,bona-fide,0
12840.wav,Barack Obama,bona-fide,0
12841.wav,Tucker Carlson,spoof,1
12842.wav,Bill Clinton,bona-fide,0
12843.wav,Ronald Reagan,spoof,1
12844.wav,Nick Offerman,bona-fide,0
12845.wav,Bernie Sanders,bona-fide,0
12846.wav,Donald Trump,bona-fide,0
12847.wav,Winston Churchill,bona-fide,0
12848.wav,Alec Guinness,spoof,1
12849.wav,Alec Guinness,spoof,1
12850.wav,JFK,bona-fide,0
12851.wav,Bernie Sanders,spoof,1
12852.wav,Bill Clinton,bona-fide,0
12853.wav,Ayn Rand,spoof,1
12854.wav,Donald Trump,bona-fide,0
12855.wav,Martin Luther King,bona-fide,0
12856.wav,Alec Guinness,spoof,1
12857.wav,Bernie Sanders,spoof,1
12858.wav,Donald Trump,bona-fide,0
12859.wav,Nick Offerman,bona-fide,0
12860.wav,Ayn Rand,bona-fide,0
12861.wav,Alec Guinness,bona-fide,0
12862.wav,Barack Obama,bona-fide,0
12863.wav,Louis Farrakhan,bona-fide,0
12864.wav,Alec Guinness,bona-fide,0
12865.wav,Alec Guinness,spoof,1
12866.wav,Bill Clinton,bona-fide,0
12867.wav,Bill Clinton,spoof,1
12868.wav,Ayn Rand,bona-fide,0
12869.wav,Christopher Hitchens,bona-fide,0
12870.wav,Norm MacDonald,spoof,1
12871.wav,Barack Obama,bona-fide,0
12872.wav,Bernie Sanders,bona-fide,0
12873.wav,Mark Zuckerberg,spoof,1
12874.wav,2Pac,spoof,1
12875.wav,Bill Clinton,bona-fide,0
12876.wav,Norm MacDonald,spoof,1
12877.wav,Nelson Mandela,spoof,1
12878.wav,Alan Watts,spoof,1
12879.wav,Ayn Rand,spoof,1
12880.wav,Barack Obama,bona-fide,0
12881.wav,Barack Obama,bona-fide,0
12882.wav,Donald Trump,bona-fide,0
12883.wav,Barack Obama,bona-fide,0
12884.wav,Orson Welles,bona-fide,0
12885.wav,Barack Obama,bona-fide,0
12886.wav,Nelson Mandela,spoof,1
12887.wav,Ayn Rand,spoof,1
12888.wav,Gilbert Gottfried,spoof,1
12889.wav,Winston Churchill,spoof,1
12890.wav,Dwight Eisenhower,bona-fide,0
12891.wav,Barack Obama,bona-fide,0
12892.wav,Nick Offerman,spoof,1
12893.wav,Alec Guinness,spoof,1
12894.wav,Richard Nixon,spoof,1
12895.wav,Alan Watts,spoof,1
12896.wav,Alec Guinness,spoof,1
12897.wav,Bernie Sanders,bona-fide,0
12898.wav,Alec Guinness,spoof,1
12899.wav,Ayn Rand,bona-fide,0
12900.wav,Martin Luther King,bona-fide,0
12901.wav,Alec Guinness,bona-fide,0
12902.wav,Barack Obama,bona-fide,0
12903.wav,Bernie Sanders,bona-fide,0
12904.wav,Lyndon Johnson,bona-fide,0
12905.wav,Christopher Hitchens,spoof,1
12906.wav,Alec Guinness,spoof,1
12907.wav,Orson Welles,spoof,1
12908.wav,Winston Churchill,bona-fide,0
12909.wav,Norm MacDonald,bona-fide,0
12910.wav,Bernie Sanders,bona-fide,0
12911.wav,Barack Obama,bona-fide,0
12912.wav,FDR,bona-fide,0
12913.wav,Orson Welles,spoof,1
12914.wav,Barack Obama,bona-fide,0
12915.wav,Alec Guinness,bona-fide,0
12916.wav,Barack Obama,spoof,1
12917.wav,Christopher Hitchens,spoof,1
12918.wav,Mitch Hedberg,spoof,1
12919.wav,Adam Driver,spoof,1
12920.wav,Calvin Coolidge,bona-fide,0
12921.wav,Bernie Sanders,bona-fide,0
12922.wav,Alec Guinness,bona-fide,0
12923.wav,Barack Obama,bona-fide,0
12924.wav,Barack Obama,spoof,1
12925.wav,Alec Guinness,bona-fide,0
12926.wav,Donald Trump,bona-fide,0
12927.wav,Donald Trump,bona-fide,0
12928.wav,Bill Clinton,bona-fide,0
12929.wav,Kanye West,bona-fide,0
12930.wav,Alec Guinness,bona-fide,0
12931.wav,Ronald Reagan,spoof,1
12932.wav,Kanye West,spoof,1
12933.wav,Barack Obama,bona-fide,0
12934.wav,JFK,bona-fide,0
12935.wav,Christopher Hitchens,spoof,1
12936.wav,Gilbert Gottfried,bona-fide,0
12937.wav,Alec Guinness,spoof,1
12938.wav,Arnold Schwarzenegger,bona-fide,0
12939.wav,Mark Zuckerberg,bona-fide,0
12940.wav,Donald Trump,bona-fide,0
12941.wav,Scarlett Johansson,spoof,1
12942.wav,Gilbert Gottfried,bona-fide,0
12943.wav,Christopher Hitchens,bona-fide,0
12944.wav,Donald Trump,bona-fide,0
12945.wav,Bill Clinton,bona-fide,0
12946.wav,Ronald Reagan,spoof,1
12947.wav,Christopher Hitchens,spoof,1
12948.wav,George W. Bush,bona-fide,0
12949.wav,Ayn Rand,bona-fide,0
12950.wav,Bill Clinton,spoof,1
12951.wav,Bernie Sanders,bona-fide,0
12952.wav,Bernie Sanders,spoof,1
12953.wav,Ronald Reagan,spoof,1
12954.wav,Barack Obama,bona-fide,0
12955.wav,Bill Clinton,bona-fide,0
12956.wav,Boris Johnson,bona-fide,0
12957.wav,Ronald Reagan,spoof,1
12958.wav,Tucker Carlson,bona-fide,0
12959.wav,Alec Guinness,spoof,1
12960.wav,Christopher Hitchens,spoof,1
12961.wav,Ronald Reagan,bona-fide,0
12962.wav,Bernie Sanders,bona-fide,0
12963.wav,Bernie Sanders,spoof,1
12964.wav,Bernie Sanders,bona-fide,0
12965.wav,Christopher Hitchens,spoof,1
12966.wav,Bernie Sanders,bona-fide,0
12967.wav,Alec Guinness,bona-fide,0
12968.wav,Ayn Rand,spoof,1
12969.wav,Donald Trump,bona-fide,0
12970.wav,Bill Clinton,spoof,1
12971.wav,Christopher Hitchens,spoof,1
12972.wav,Bill Clinton,spoof,1
12973.wav,Donald Trump,bona-fide,0
12974.wav,Bernie Sanders,bona-fide,0
12975.wav,Donald Trump,bona-fide,0
12976.wav,Donald Trump,spoof,1
12977.wav,Mark Zuckerberg,bona-fide,0
12978.wav,Ayn Rand,bona-fide,0
12979.wav,Barack Obama,bona-fide,0
12980.wav,JFK,bona-fide,0
12981.wav,Bernie Sanders,bona-fide,0
12982.wav,Alexandria Ocasio-Cortez,bona-fide,0
12983.wav,Ayn Rand,spoof,1
12984.wav,Alec Guinness,bona-fide,0
12985.wav,Ronald Reagan,bona-fide,0
12986.wav,Barack Obama,bona-fide,0
12987.wav,Queen Elizabeth II,spoof,1
12988.wav,Barack Obama,spoof,1
12989.wav,Ayn Rand,spoof,1
12990.wav,Bernie Sanders,bona-fide,0
12991.wav,Ayn Rand,spoof,1
12992.wav,Bernie Sanders,bona-fide,0
12993.wav,Barack Obama,bona-fide,0
12994.wav,FDR,bona-fide,0
12995.wav,Ayn Rand,bona-fide,0
12996.wav,Barack Obama,bona-fide,0
12997.wav,Bill Clinton,spoof,1
12998.wav,Ayn Rand,spoof,1
12999.wav,George W. Bush,spoof,1
13000.wav,George Carlin,bona-fide,0
13001.wav,Winston Churchill,bona-fide,0
13002.wav,Alec Guinness,spoof,1
13003.wav,Donald Trump,bona-fide,0
13004.wav,Ronald Reagan,bona-fide,0
13005.wav,Bill Clinton,bona-fide,0
13006.wav,Alec Guinness,spoof,1
13007.wav,Winston Churchill,bona-fide,0
13008.wav,Barack Obama,bona-fide,0
13009.wav,Richard Nixon,bona-fide,0
13010.wav,Donald Trump,bona-fide,0
13011.wav,Bernie Sanders,bona-fide,0
13012.wav,Dwight Eisenhower,bona-fide,0
13013.wav,Donald Trump,bona-fide,0
13014.wav,Donald Trump,bona-fide,0
13015.wav,Bill Clinton,spoof,1
13016.wav,Queen Elizabeth II,spoof,1
13017.wav,George Carlin,bona-fide,0
13018.wav,Bernie Sanders,spoof,1
13019.wav,The Notorious B.I.G.,spoof,1
13020.wav,Winston Churchill,spoof,1
13021.wav,Jerry Seinfeld,spoof,1
13022.wav,Adam Driver,bona-fide,0
13023.wav,Bernie Sanders,spoof,1
13024.wav,Ayn Rand,spoof,1
13025.wav,Nelson Mandela,spoof,1
13026.wav,Harry Truman,bona-fide,0
13027.wav,Dwight Eisenhower,spoof,1
13028.wav,Ayn Rand,bona-fide,0
13029.wav,Donald Trump,bona-fide,0
13030.wav,Alec Guinness,spoof,1
13031.wav,Alec Guinness,spoof,1
13032.wav,Bill Burr,bona-fide,0
13033.wav,Queen Elizabeth II,spoof,1
13034.wav,John Cleese,spoof,1
13035.wav,Bernie Sanders,spoof,1
13036.wav,Bob Ross,bona-fide,0
13037.wav,George W. Bush,spoof,1
13038.wav,Mark Zuckerberg,bona-fide,0
13039.wav,Alec Guinness,bona-fide,0
13040.wav,Donald Trump,bona-fide,0
13041.wav,Alec Guinness,spoof,1
13042.wav,Alec Guinness,bona-fide,0
13043.wav,Ayn Rand,bona-fide,0
13044.wav,Martin Luther King,bona-fide,0
13045.wav,Arnold Schwarzenegger,bona-fide,0
13046.wav,Donald Trump,bona-fide,0
13047.wav,Winston Churchill,spoof,1
13048.wav,Ronald Reagan,spoof,1
13049.wav,FDR,bona-fide,0
13050.wav,Barack Obama,bona-fide,0
13051.wav,Richard Nixon,bona-fide,0
13052.wav,Barack Obama,bona-fide,0
13053.wav,Bill Burr,spoof,1
13054.wav,Christopher Hitchens,bona-fide,0
13055.wav,Barack Obama,bona-fide,0
13056.wav,Ayn Rand,bona-fide,0
13057.wav,Queen Elizabeth II,spoof,1
13058.wav,Alec Guinness,spoof,1
13059.wav,Boris Johnson,bona-fide,0
13060.wav,JFK,bona-fide,0
13061.wav,Barack Obama,bona-fide,0
13062.wav,Donald Trump,bona-fide,0
13063.wav,Louis Farrakhan,bona-fide,0
13064.wav,Bill Clinton,spoof,1
13065.wav,Alec Guinness,bona-fide,0
13066.wav,Christopher Hitchens,spoof,1
13067.wav,Donald Trump,bona-fide,0
13068.wav,Queen Elizabeth II,spoof,1
13069.wav,Queen Elizabeth II,spoof,1
13070.wav,FDR,bona-fide,0
13071.wav,Queen Elizabeth II,bona-fide,0
13072.wav,Alec Guinness,spoof,1
13073.wav,JFK,bona-fide,0
13074.wav,Ayn Rand,spoof,1
13075.wav,Ronald Reagan,spoof,1
13076.wav,Alec Guinness,bona-fide,0
13077.wav,Ronald Reagan,spoof,1
13078.wav,George W. Bush,spoof,1
13079.wav,Bill Burr,bona-fide,0
13080.wav,Bill Clinton,spoof,1
13081.wav,Alec Guinness,bona-fide,0
13082.wav,Barack Obama,bona-fide,0
13083.wav,Barack Obama,spoof,1
13084.wav,Bernie Sanders,spoof,1
13085.wav,The Notorious B.I.G.,spoof,1
13086.wav,Bill Clinton,bona-fide,0
13087.wav,Barack Obama,bona-fide,0
13088.wav,Bernie Sanders,spoof,1
13089.wav,Bernie Sanders,spoof,1
13090.wav,Ayn Rand,spoof,1
13091.wav,Bill Clinton,spoof,1
13092.wav,Bill Clinton,spoof,1
13093.wav,Ayn Rand,bona-fide,0
13094.wav,Alan Watts,spoof,1
13095.wav,Mr. Rogers,spoof,1
13096.wav,Barack Obama,bona-fide,0
13097.wav,Donald Trump,bona-fide,0
13098.wav,Ayn Rand,bona-fide,0
13099.wav,Donald Trump,bona-fide,0
13100.wav,Alec Guinness,bona-fide,0
13101.wav,Alec Guinness,bona-fide,0
13102.wav,Alec Guinness,spoof,1
13103.wav,Ayn Rand,bona-fide,0
13104.wav,Barack Obama,bona-fide,0
13105.wav,Winston Churchill,bona-fide,0
13106.wav,Alec Guinness,bona-fide,0
